suite_name,model_name,base_parameters,result_type,result_parameter,mean_value,std_value,cv_value,dynamicoption,n_prompt,n_gen
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 640, ""n_gen"": 128}",tg,128,27.82,0.01,0.03594536304816679,7,640,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 704, ""n_gen"": 128}",tg,128,27.79,0.01,0.035984166966534725,7,704,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 768, ""n_gen"": 128}",tg,128,27.96,0.03,0.1072961373390558,7,768,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 832, ""n_gen"": 128}",tg,128,27.91,0.02,0.07165890361877464,7,832,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 896, ""n_gen"": 128}",tg,128,27.82,0.03,0.10783608914450035,7,896,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 960, ""n_gen"": 128}",tg,128,27.85,0.04,0.14362657091561937,7,960,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 128}",tg,128,27.85,0.03,0.10771992818671454,7,1024,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 64, ""n_gen"": 128}",tg,128,27.85,0.02,0.07181328545780968,8,64,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 128}",tg,128,27.82,0.04,0.14378145219266716,8,128,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 192, ""n_gen"": 128}",tg,128,27.67,0.02,0.07228044813877846,8,192,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 256, ""n_gen"": 128}",tg,128,27.89,0.03,0.10756543564001435,8,256,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 320, ""n_gen"": 128}",tg,128,27.68,0.03,0.1083815028901734,8,320,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 384, ""n_gen"": 128}",tg,128,27.71,0.03,0.10826416456153012,8,384,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 448, ""n_gen"": 128}",tg,128,27.86,0.02,0.07178750897343862,8,448,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 512, ""n_gen"": 128}",tg,128,27.8,0.02,0.07194244604316546,8,512,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 576, ""n_gen"": 128}",tg,128,27.86,0.01,0.03589375448671931,8,576,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 640, ""n_gen"": 128}",tg,128,27.78,0.02,0.07199424046076314,8,640,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 704, ""n_gen"": 128}",tg,128,27.84,0.02,0.07183908045977011,8,704,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 768, ""n_gen"": 128}",tg,128,27.75,0.03,0.10810810810810811,8,768,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 832, ""n_gen"": 128}",tg,128,27.52,0.28,1.0174418604651163,8,832,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 896, ""n_gen"": 128}",tg,128,27.68,0.03,0.1083815028901734,8,896,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 960, ""n_gen"": 128}",tg,128,27.8,0.01,0.03597122302158273,8,960,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 128}",tg,128,27.78,0.01,0.03599712023038157,8,1024,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 64, ""n_gen"": 32}",tg,32,28.41,0.03,0.10559662090813093,7,64,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 32}",tg,32,28.31,0.05,0.17661603673613566,7,128,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 32}",tg,32,28.44,0.01,0.035161744022503515,7,192,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 256, ""n_gen"": 32}",tg,32,28.19,0.04,0.1418942887548776,7,256,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 320, ""n_gen"": 32}",tg,32,28.31,0.09,0.31790886612504415,7,320,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 384, ""n_gen"": 32}",tg,32,28.35,0.01,0.03527336860670194,7,384,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 448, ""n_gen"": 32}",tg,32,27.74,0.27,0.9733237202595532,7,448,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 512, ""n_gen"": 32}",tg,32,28.33,0.02,0.07059654076950231,7,512,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 576, ""n_gen"": 32}",tg,32,28.29,0.03,0.10604453870625662,7,576,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 640, ""n_gen"": 32}",tg,32,28.37,0.01,0.035248501938667604,7,640,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 704, ""n_gen"": 32}",tg,32,28.27,0.03,0.10611956137247965,7,704,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 768, ""n_gen"": 32}",tg,32,28.32,0.08,0.2824858757062147,7,768,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 832, ""n_gen"": 32}",tg,32,28.39,0.01,0.03522367030644593,7,832,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 896, ""n_gen"": 32}",tg,32,28.3,0.02,0.0706713780918728,7,896,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 960, ""n_gen"": 32}",tg,32,28.28,0.03,0.10608203677510608,7,960,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 32}",tg,32,28.41,0.01,0.03519887363604365,7,1024,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 64, ""n_gen"": 32}",tg,32,28.27,0.02,0.07074637424831977,8,64,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 32}",tg,32,28.34,0.1,0.35285815102328866,8,128,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 192, ""n_gen"": 32}",tg,32,28.35,0.08,0.2821869488536155,8,192,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 256, ""n_gen"": 32}",tg,32,28.41,0.04,0.1407954945441746,8,256,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 320, ""n_gen"": 32}",tg,32,28.34,0.03,0.1058574453069866,8,320,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 384, ""n_gen"": 32}",tg,32,28.11,0.04,0.14229811454998223,8,384,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 448, ""n_gen"": 32}",tg,32,28.25,0.05,0.1769911504424779,8,448,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 512, ""n_gen"": 32}",tg,32,28.34,0.02,0.07057163020465773,8,512,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 576, ""n_gen"": 32}",tg,32,28.24,0.02,0.0708215297450425,8,576,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 640, ""n_gen"": 32}",tg,32,28.33,0.03,0.10589481115425345,8,640,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 704, ""n_gen"": 32}",tg,32,28.3,0.03,0.10600706713780918,8,704,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 768, ""n_gen"": 32}",tg,32,28.03,0.02,0.07135212272565108,8,768,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 832, ""n_gen"": 32}",tg,32,28.28,0.04,0.14144271570014144,8,832,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 896, ""n_gen"": 32}",tg,32,28.11,0.06,0.21344717182497333,8,896,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 960, ""n_gen"": 32}",tg,32,28.22,0.04,0.14174344436569808,8,960,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 32}",tg,32,28.09,0.11,0.3915984336062656,8,1024,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 64, ""n_gen"": 64}",tg,64,28.27,0.01,0.035373187124159884,7,64,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 64}",tg,64,28.42,0.04,0.14074595355383532,7,128,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 64}",tg,64,28.44,0.01,0.035161744022503515,7,192,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 256, ""n_gen"": 64}",tg,64,28.39,0.05,0.17611835153222968,7,256,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 320, ""n_gen"": 64}",tg,64,28.12,0.01,0.03556187766714083,7,320,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 384, ""n_gen"": 64}",tg,64,28.24,0.03,0.10623229461756376,7,384,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 448, ""n_gen"": 64}",tg,64,28.23,0.03,0.10626992561105207,7,448,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 512, ""n_gen"": 64}",tg,64,28.27,0.03,0.10611956137247965,7,512,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 576, ""n_gen"": 64}",tg,64,28.09,0.1,0.355998576005696,7,576,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 640, ""n_gen"": 64}",tg,64,28.1,0.04,0.14234875444839856,7,640,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 704, ""n_gen"": 64}",tg,64,28.25,0.03,0.10619469026548671,7,704,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 768, ""n_gen"": 64}",tg,64,28.15,0.19,0.674955595026643,7,768,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 832, ""n_gen"": 64}",tg,64,28.19,0.12,0.4256828662646328,7,832,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 896, ""n_gen"": 64}",tg,64,28.2,0.02,0.07092198581560284,7,896,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 960, ""n_gen"": 64}",tg,64,27.95,0.23,0.8228980322003578,7,960,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 64}",tg,64,28.29,0.03,0.10604453870625662,7,1024,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 64, ""n_gen"": 64}",tg,64,28.16,0.03,0.1065340909090909,8,64,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 64}",tg,64,27.56,0.04,0.14513788098693758,8,128,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 192, ""n_gen"": 64}",tg,64,28.27,0.02,0.07074637424831977,8,192,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 256, ""n_gen"": 64}",tg,64,28.23,0.05,0.17711654268508678,8,256,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 320, ""n_gen"": 64}",tg,64,28.2,0.05,0.1773049645390071,8,320,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 384, ""n_gen"": 64}",tg,64,28.12,0.03,0.10668563300142246,8,384,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 448, ""n_gen"": 64}",tg,64,28.17,0.08,0.2839900603478878,8,448,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 512, ""n_gen"": 64}",tg,64,28.22,0.03,0.10630758327427356,8,512,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 576, ""n_gen"": 64}",tg,64,28.18,0.04,0.14194464158977999,8,576,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 640, ""n_gen"": 64}",tg,64,28.2,0.02,0.07092198581560284,8,640,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 704, ""n_gen"": 64}",tg,64,28.17,0.02,0.07099751508697195,8,704,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 768, ""n_gen"": 64}",tg,64,28.2,0.07,0.24822695035460995,8,768,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 832, ""n_gen"": 64}",tg,64,28.14,0.03,0.10660980810234541,8,832,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 896, ""n_gen"": 64}",tg,64,28.06,0.1,0.3563791874554526,8,896,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 960, ""n_gen"": 64}",tg,64,28.17,0.05,0.1774937877174299,8,960,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 64}",tg,64,28.16,0.03,0.1065340909090909,8,1024,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 64, ""n_gen"": 96}",tg,96,27.99,0.03,0.10718113612004287,7,64,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 96}",tg,96,27.86,0.02,0.07178750897343862,7,128,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 96}",tg,96,27.96,0.02,0.07153075822603719,7,192,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 256, ""n_gen"": 96}",tg,96,27.91,0.02,0.07165890361877464,7,256,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 320, ""n_gen"": 96}",tg,96,27.92,0.04,0.14326647564469913,7,320,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 384, ""n_gen"": 96}",tg,96,27.83,0.03,0.10779734099892203,7,384,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 448, ""n_gen"": 96}",tg,96,27.85,0.03,0.10771992818671454,7,448,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 512, ""n_gen"": 96}",tg,96,27.94,0.03,0.10737294201861129,7,512,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 576, ""n_gen"": 96}",tg,96,27.87,0.04,0.14352350197344815,7,576,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 640, ""n_gen"": 96}",tg,96,27.95,0.02,0.07155635062611806,7,640,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 704, ""n_gen"": 96}",tg,96,27.94,0.07,0.25053686471009307,7,704,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 768, ""n_gen"": 96}",tg,96,27.99,0.04,0.14290818149339052,7,768,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 832, ""n_gen"": 96}",tg,96,27.89,0.06,0.2151308712800287,7,832,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 896, ""n_gen"": 96}",tg,96,27.88,0.03,0.10760401721664276,7,896,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 960, ""n_gen"": 96}",tg,96,27.89,0.02,0.07171029042667623,7,960,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 96}",tg,96,27.87,0.03,0.1076426264800861,7,1024,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 64, ""n_gen"": 96}",tg,96,27.81,0.03,0.10787486515641855,8,64,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 96}",tg,96,27.84,0.02,0.07183908045977011,8,128,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 192, ""n_gen"": 96}",tg,96,27.84,0.03,0.10775862068965517,8,192,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 256, ""n_gen"": 96}",tg,96,27.85,0.02,0.07181328545780968,8,256,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 320, ""n_gen"": 96}",tg,96,27.9,0.03,0.10752688172043011,8,320,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 384, ""n_gen"": 96}",tg,96,27.7,0.08,0.28880866425992785,8,384,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 448, ""n_gen"": 96}",tg,96,27.85,0.03,0.10771992818671454,8,448,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 512, ""n_gen"": 96}",tg,96,27.96,0.02,0.07153075822603719,8,512,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 576, ""n_gen"": 96}",tg,96,27.93,0.02,0.0716075904045829,8,576,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 640, ""n_gen"": 96}",tg,96,27.82,0.04,0.14378145219266716,8,640,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 704, ""n_gen"": 96}",tg,96,27.73,0.03,0.10818608005769922,8,704,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 768, ""n_gen"": 96}",tg,96,27.81,0.04,0.1438331535418914,8,768,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 832, ""n_gen"": 96}",tg,96,27.89,0.05,0.17927572606669057,8,832,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 896, ""n_gen"": 96}",tg,96,27.67,0.02,0.07228044813877846,8,896,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 960, ""n_gen"": 96}",tg,96,27.81,0.02,0.0719165767709457,8,960,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 96}",tg,96,27.81,0.01,0.03595828838547285,8,1024,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 32}",pp,1024,135.09,0.16,0.11843955881264343,7,1024,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 64}",pp,1024,134.71,0.14,0.10392695419790662,7,1024,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 96}",pp,1024,135.17,0.17,0.12576755197159134,7,1024,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 128}",pp,1024,134.95,0.13,0.09633197480548353,7,1024,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 32}",pp,1024,134.95,0.13,0.09633197480548353,8,1024,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 64}",pp,1024,135.21,0.09,0.06656312402928777,8,1024,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 96}",pp,1024,135.18,0.1,0.07397544015386892,8,1024,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 128}",pp,1024,135.28,0.18,0.13305736250739206,8,1024,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 32}",pp,128,214.88,0.1,0.046537602382725245,7,128,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 64}",pp,128,214.8,0.11,0.051210428305400374,7,128,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 96}",pp,128,214.86,0.05,0.023270967141394396,7,128,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 128}",pp,128,214.92,0.04,0.018611576400521124,7,128,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 32}",pp,128,214.93,0.15,0.06979016423951984,8,128,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 64}",pp,128,214.54,0.09,0.041950219073366275,8,128,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 96}",pp,128,214.9,0.16,0.07445323406235459,8,128,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 128}",pp,128,214.71,0.13,0.060546784034278794,8,128,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 32}",pp,192,227.73,0.08,0.03512931980854521,7,192,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 64}",pp,192,227.6,0.23,0.10105448154657294,7,192,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 96}",pp,192,227.75,0.08,0.03512623490669594,7,192,96
