prompt_length,mean_value,std_value,cv_value,model_name
96,30.97,0.09,0.290603810138844,hunyuan_05b
96,31.05,0.01,0.032206119162640906,hunyuan_05b
96,30.91,0.01,0.03235198964736331,hunyuan_05b
96,27.03,0.03,0.11098779134295225,qwen3_06b
96,27.14,0.01,0.036845983787767135,qwen3_06b
96,26.92,0.01,0.03714710252600297,qwen3_06b
96,27.38,0.0,0.0,qwen3_06b
96,26.91,0.03,0.11148272017837235,qwen3_06b
96,26.93,0.03,0.11139992573338284,qwen3_06b
96,27.32,0.04,0.14641288433382138,qwen3_06b
96,27.59,0.01,0.03624501631025734,qwen3_06b
96,27.48,0.04,0.1455604075691412,qwen3_06b
96,27.61,0.0,0.0,qwen3_06b
96,27.58,0.01,0.03625815808556925,qwen3_06b
96,27.57,0.01,0.03627130939426913,qwen3_06b
96,27.57,0.01,0.03627130939426913,qwen3_06b
96,27.4,0.01,0.03649635036496351,qwen3_06b
96,27.44,0.01,0.03644314868804665,qwen3_06b
96,27.56,0.01,0.036284470246734396,qwen3_06b
